,Unnamed: 0,Unnamed: 0.1,name,CIN,NIC,amount
700,2247,2247,Seattle Power Solutions Private Limited,U31401MH2012PTC266822,,400000
701,913,913,Golden Agri Resources (India) Private Limited,U74999DL2012FTC231315,,400000
702,1632,1632,Morgan Stanley India Securities Private Limited,U99999MH1995PTC086838,,400000
703,1656,1656,Mutha Founders Pvt Ltd,U34300MH1984PTC034868,,400000
704,889,889,Girnar Food And Beverages Private Limited,U15100MH1987PTC045118,,400000
705,139,139,Ambit Capital Private Limited,U74140MH1997PTC107598,,400000
706,1170,1170,Integrated Decisions And Systems (India)  Private Limited,,,400000
707,2403,2403,Sri Saravana Spinning Mills Private Limited,U17111TZ1983PTC001296,17.0,400000
708,1149,1149,Infor (India) Private Limited,U74100TG1989PTC077283,,400000
709,1732,1732,Nihon Kohden India Private Limited,U33110HR2011PTC041863,,400000
710,2333,2333,Sirius Computer Solutions India Private Limited,U72200TN2011FTC079244,,400000
711,1396,1396,La-Gajjar Machineris Private Limited,U17110GJ1981PTC004263,,400000
712,2303,2303,Shri Damodar Yarn Manufacturing Pvt Ltd,U17118MH1983PTC031222,,400000
713,2639,2639,Tyson Enterprises Private Limited,U51900MH1982PTC028730,,400000
714,1355,1355,Kony India Private Limited,U72200TG2007PTC056014,,400000
715,306,306,Baker Gauges India Private Limited,U28900PN1972PTC129366,,400000
716,2607,2607,Tradelink Exim (India) Private Limited,U51900MH2000PTC128091,,400000
717,304,304,Bajrang Agro Industries Private Limited,U15143MP1986PTC003545,,400000
718,693,693,East West Seeds India Private Limited,U51109MH2003PTC138547,,400000
719,2364,2364,Sonus Networks India Private Limited,U72200KA2004PTC033788,,400000
720,670,670,Dunnhumby It Services India Private Limited,U72300DL2007PTC168541,,400000
721,801,801,Fernandez Hospital Private Limited,U85110TG1991PTC013233,,400000
722,676,676,Dynamic Digital Technology Pvt Ltd,U72200WB1990PTC048802,,300000
723,540,540,Cosmo Chemicals Private Limited,U24119PN2004PTC019320,,300000
724,932,932,Gracure Pharmaceuticals Limited,U24232DL1992PLC049002,,300000
725,1484,1484,Mahalaxmi Polypack Private Limited,U25202DL2005PTC141640,,300000
726,11,11,A.B. Grain Spirits Private Limited,U15500PB2005PTC027841,,300000
727,2360,2360,Sonai Engineering Private Limited,U29150PN1998PTC012746,,300000
728,2277,2277,Sharman Spinning Mills Private Limited,U17115PB1985PTC006239,,300000
729,2201,2201,Sant Gyaneshwar Steels Private Limited,U28910MH1995PTC089177,,300000
730,2708,2708,Venus Home Appliances Private Limited,U30007TN1995PTC030812,,300000
731,2766,2766,Webex Communications (India) Private Limited,U72200KA1995PTC019075,,300000
732,234,234,Asian Markets Securities Private Limited,U67120MH1997PTC109978,66.0,300000
733,2736,2736,Virbac Animal Health India Private Limited,U24235MH2006PTC160701,,300000
734,2595,2595,Tomtom India Private Limited,U72200PN2000PTC014486,,300000
735,1541,1541,Mecaplast India Private Limited,U74999TN2005FTC080198,,300000
736,1482,1482,Mahabal Metals Private Limited,U29299PN1996PTC103515,,300000
737,2447,2447,Suncity Sheets Private Limited,U27107RJ1981PTC002301,,300000
738,377,377,Bla Coke Private Limited,U23101MH2005PTC189826,,300000
739,547,547,Creative Stylo Packs Private Limited,U21023MH2011PTC219967,,300000
740,2617,2617,Trimble Information Technologies India Private Limited,U72300TN1999PTC043647,,300000
741,789,789,Farmson Pharmaceutical Gujarat Private Limited,U24230GJ1974PTC002467,,300000
742,1895,1895,Pfeiffer Vacuum (India) Private Limited,U29304TG1995PTC074533,,300000
743,346,346,Bevcon Wayors Private Limited,U29210TG1994PTC018656,,300000
744,1596,1596,Mindset Securities Private Limited,U72900MH2000PTC127287,,300000
745,433,433,Capita India Private Limited,U93090MH2006PTC166414,,300000
746,2654,2654,Unison Pharmaceuticals Private Limited,U24232GJ2001PTC079092,,300000
747,529,529,Condor Footwear (India ) Limited,U19129GJ1995PLC028221,,300000
748,1612,1612,Ml Outsourcing Services Private Limited,U72200DL2004PTC127587,,300000
749,31,31,Accutest Research Laboratories India Private Limited,U24239MH2001PTC131153,,300000
750,1614,1614,Mmp Industries Limited,U32300MH1973PLC030813,,300000
751,149,149,Ami Lifesciences Pvt Ltd,U24110GJ1994PTC021470,,300000
752,1006,1006,Helical Auto Technology India Private Limited,U29299PN2006PTC128490,,300000
753,2006,2006,R.K. Premises Private Limited,U45201RJ1998PTC015204,,300000
754,2100,2100,Right Tight Fastners Private Limited,U28991MH1979PTC021250,,200000
755,667,667,Dtcc Enterprise Services India Private Limited,U72900TN2013FTC092489,,200000
756,152,152,Amod Stampings Pvt Ltd,U17119GJ1995PTC025300,,200000
757,1011,1011,Hema Laboratories Pvt Ltd,U24231GJ1989PTC011749,,200000
758,1021,1021,Herrenknecht India Private Limited,U74900TN2007PTC070272,,200000
759,499,499,Cisco Development India Private Limited,U72200KA2007PTC043451,,200000
760,2479,2479,Swagat Infrastructure Private Limited,U45201GJ1996PTC030506,,200000
761,2788,2788,Wolters Kluwer (India) Private Limited,U74899PB2005PTC039211,,200000
762,956,956,Gt Nexus Software Private Limited,U72200KA2005PTC035451,,200000
763,2796,2796,Xpanxion International Private Limited,U72200KL1998PTC046707,,200000
764,698,698,Ecl Puyvast (India) Private Limited,U74992TN2006PTC061163,,200000
765,720,720,Elin Appliances Private Limited,U29300HP2002PTC025355,,200000
766,1861,1861,Patani Securities Private Limited,U67120MH1997PTC110994,,200000
767,748,748,Equiniti India Private Limited,U72200TN2005PTC055228,,200000
768,1881,1881,Pensol Industries Limited,U11100MH1995PLC093993,,200000
769,2001,2001,Quislex Legal Services Private Limited,U74110TG2004PTC043620,,200000
770,846,846,G.D. Pharmaceuticals Private Limited,U24231WB1955PTC022265,,200000
771,1896,1896,Pharmazell (India) Private Limited,U24294TN1993PTC025852,,200000
772,2153,2153,Sachdeva Stocks Private Limited,U65999HP2006PTC000137,,200000
773,1900,1900,Phoenix Projects Private Limited,U45201GJ2002PTC040615,,200000
774,2537,2537,Techno Process Equipments (India) Private Limited,U99999MH1994PTC077141,,200000
775,305,305,Bajrang Wire Products (India) Private Limited,U31300RJ1993PTC007184,,200000
776,401,401,Brindco Sales Private Limited,U52110DL1984PTC018032,,200000
777,1533,1533,Matrix India Entertainment Consultants Private Limited,,,200000
778,1219,1219,Japfa Comfeed India Private Limited,U01222DL1995PTC073947,,200000
779,2428,2428,Strassenburg Pharmaceuticals Ltd.,U24233WB1985PLC039196,,200000
780,1419,1419,Lennox India Technology Centre Private Limited,U74999TN2010PTC074295,,200000
781,436,436,Capital Small Finance Bank Limited,,,200000
782,2707,2707,Ventura ( India ) Private Limited,U72200PN2004PTC019380,,200000
783,1168,1168,Integral Biosciences Private Limited,U73100DL2007PTC162147,,200000
784,2380,2380,Spiderlogic India Private Limited,U72200PN2004PTC131713,,200000
785,2367,2367,South East Constructions Company Private  Limited,,,200000
786,188,188,Aptar Pharma India Private Limited,U29195MH1999PTC207807,,200000
787,1350,1350,Knorr-Bremse Technology Center India Private Limited,U72900PN2012PTC145514,,200000
788,797,797,Federal-Mogul Powertrain Solutions India  Private Limited,,,100000
789,1292,1292,Kanakadurga Finance Limited,U65921AP1994PLC018605,,100000
790,2382,2382,Spincotech Private Limited,U51507TN2002PTC048571,,100000
791,906,906,Glory Global Solutions (South Asia) Private Limited,U67190MH2010PTC208191,,100000
792,569,569,D'Decor Home Fabrics Private Limited,,,100000
793,2589,2589,Tj Marine Products Private Limited,U05000KA2014PTC073072,,100000
794,521,521,Commercial Syn Bags Limited,,,100000
795,1183,1183,Involute Technologies Private Limited,U72200PN1999PTC013717,,100000
796,1574,1574,Metrochem Api Private Limited,U24239AP2002PTC039223,,100000
797,335,335,Begunia Projects Private Limited,U25207TN2006PTC060099,,100000
798,2144,2144,S R J Peety Steels Private Limited,U27300MH1985PTC035293,,100000
799,1265,1265,Jyotirmay Jewels Private Limited,U27100GJ2007PTC062857,,100000
800,50,50,Adient India Private Limited,U34300PN1996PTC015038,,100000
801,1930,1930,Poonawalla Holdings Pvt Ltd,U65999PN1987PTC044058,65.0,100000
802,476,476,Chemical And Mineral Industries Pvt Ltd,U14219RJ1972PTC001453,,100000
803,2818,2818,Zerodha Commodities Private Limited,U67120KA2010PTC054948,,100000
804,1920,1920,Polestar Maritime Limited,U63032MH2000PLC129516,63.0,100000
805,824,824,Forever Living Imports (India) Private Limited,U51101MH2011PTC212700,,100000
806,1351,1351,Kob Medical Textiles Private Limited,U17219TZ2001PTC009618,,100000
807,539,539,Corpint Investments Private Limited,U65993PN1989PTC054514,65.0,100000
808,2170,2170,Saket Infraprojects Limited,U45201MH2006PLC163441,,100000
809,1224,1224,Jayashree Polymers Private Limited,U24134PN1996PTC096879,,100000
810,1220,1220,Jaro Institute Of Technology Management And Research Limited,U80301MH2009PLC193957,,100000
811,336,336,Belgaum Aqua Valves Private Limited,U33130KA1996PTC020720,,100000
812,2003,2003,R C Plasto Tanks & Pipes Private Limited,U25206MH2010PTC207824,,100000
813,2005,2005,R S B Cottex Limited,U17121GJ2011PLC068231,,100000
814,1854,1854,Parle Elizabeth Tools Private Limited,U51504MH2008PTC184067,,100000
815,498,498,Cisco Commerce India Private Limited,U72200KA2011FTC056691,,100000
816,959,959,Gujarat Enviro-Protection And Infrastructure(Haryana) Private Limited,U29197MH2005PTC262236,,100000
817,2339,2339,Sks Capital & Research Private Limited,U74920WB1998PTC088553,,100000
818,464,464,Cetex Petrochemicals Limited,U24119TN2003PLC050501,,100000
819,1047,1047,Hitachi Hi-Rel Power Electronics Private  Limited,,,100000
820,601,601,Deevya Shakti Paper Mills Private Limited,U45200TG2004PTC043887,,100000
821,478,478,Chemtech Acids And Chemicals Pvt Ltd,U24110TG1990PTC010944,,100000
822,2765,2765,Watertec (India) Private Limited,U45301TZ1995PTC006237,,100000
823,225,225,Ashish Infracon Private Limited,U45200GJ2010PTC062372,,100000
824,1483,1483,Mahafeed Speciality Fertilizers (India) Private Limited,U70200MH1994PTC077630,,100000
825,1367,1367,Krishana Phoschem Limited,U24124RJ2004PLC019288,,100000
826,1497,1497,Makson Nutrition Food India Private Limited,U15412MP2000PTC014229,,100000
827,1459,1459,Madaus Pharmaceuticals Private Limited,U24230MH1996PTC097728,,100000
828,2049,2049,Ratna Sagar Private Limited,U74899DL1986PTC023532,,100000
829,15,15,Aakarshan Tracom Private Limited,U51909WB2010PTC152164,,100000
830,2043,2043,Rangoli Portfolio Private Limited,U67120HR2007PTC036613,,100000
831,2727,2727,Vimalachal Print And Pack Pvt Ltd,U74950GJ1993PTC020669,,100000
832,2591,2591,Tmf Services India Private Limited,U74140MH2007PTC175579,74.0,0
833,2550,2550,Tex Biosciences Private Limited,U24294TN1982PTC009401,,0
834,2767,2767,Weilburger Coatings (India) Private Limited,U24222WB2006PTC109737,,0
835,2298,2298,Shree Mithai Private Limited,U15209TN1998PTC040057,,0
836,2138,2138,Rxmd Pharmaceutical Physicians Private Limited,U73100TN2002PTC049005,,0
837,2759,2759,Vuram Technology Solutions Private Limited,U72900TN2010PTC077255,,0
838,2551,2551,Tfl Quinn India Private Limited,U18209TG1998PTC045836,,0
839,2616,2616,Trident Pneumatics Private Limited,U29120TZ1999PTC009014,,0
840,2341,2341,Sledgehammer Oil Tools Private Limited.,U74991DL2006PTC148561,,0
841,2724,2724,Vikram Electric Equipment Private Limited,U74899DL1979PTC009588,,0
842,2722,2722,Vijayawada Tollway Private Limited,U45203TG2008PTC058464,,0
843,2655,2655,United Chemie Private Limited,U24110GJ1981PTC004283,,0
844,2820,2820,Zillious Solutions Private Limited,U72200DL2008PTC185688,,0
845,2631,2631,Tulsi Agrifoods Private Limited,U15122UP2010PTC042242,,0
846,2296,2296,Shree Madhur Realtors Private Limited,U45200MH2002PTC137631,,0
847,2548,2548,Terratech Chemicals (India) Private Limited,,,0
848,2155,2155,Safenet India Private Limited,U51909DL1999PTC099186,,0
849,2117,2117,Ronak Optik India Private Limited,U74900WB2009PTC135063,,0
850,2652,2652,Unipro Techno Infrastructure Private Limited,U45209CH2010PTC032152,,0
851,2118,2118,Ronuk Metafin Private Limited,U28920MH2000PTC127281,,0
852,2301,2301,Shreyas Morakhia And Famiily Assets Private Limited,U65910MH1995PTC085889,,0
853,2140,2140,S B Ornaments Private Limited,U51390DL2005PTC136726,,0
854,2133,2133,Rungta Agencies Pvt Ltd,U51109WB1964PTC026216,,0
855,2643,2643,Udit Packaging Pvt Ltd,U29195MH1986PTC041168,,0
856,2352,2352,Soex India Private Limited,U16000MH2002PTC135666,,0
857,2744,2744,Vishal Tools And Forgings Pvt Ltd,U28910PB1992PTC012372,,0
858,2399,2399,Sri Luxmi Tulasi Agro Paper Private Limited,U21015AP1997PTC026519,17.0,0
859,2633,2633,Turbo Bearings Private Limited,U29120GJ1988PTC010777,,0
860,2299,2299,Shree Nirmal Exports Private Limited,U51900MH1980PTC023505,,0
861,2132,2132,Rudrabhishek Enterprises Limited,U74899DL1992PLC050142,,0
862,2756,2756,Vr Persulfates Private Limited,U24117GJ2001PTC040171,,0
863,2314,2314,Shro Systems Private Limited,U72200PN2000PTC014446,,0
864,2375,2375,Sparsh Bio-Tech Private Limited,U24231GJ2001PTC039373,,0
865,2554,2554,Thansau Decors Private Limited,U74999MH2008PTC186365,,0
866,2553,2553,Thakur Fininvest Private Limited,U65990MH1997PTC105696,,0
867,2330,2330,Simalin Chemical Industriaes Private Limited,U24299GJ1973PTC002211,,0
868,2143,2143,S N Associates And Builders Private Limited,U45201GA1987PTC000717,,0
869,2658,2658,United Office Systems Private Limited,U29248GJ2011PTC083834,,0
870,2698,2698,Vedang Cellular Services Private Limited,U32309MH2010PTC201638,,0
871,2157,2157,Safex Fire Services Limited,U29193MH2000PLC127212,,0
872,2208,2208,Saroj Foundry Private Limited,U27320PN2011PTC140128,,0
873,2775,2775,Wilhelmsen Ship Management (India) Private Limited,U35110MH1982PTC027931,,0
874,2217,2217,Satyam Iron & Steel Company Private Limited,U00331WB2000PTC132700,,0
875,2260,2260,Sg Wind Farm Private Limited,U40100TZ2012PTC018251,,0
876,2790,2790,Woodhill Infrastructure Limited.,U74899DL1990PLC041823,,0
877,2792,2792,Worldquant Research (India) Private Limited,U72300MH2008FTC234385,,0
878,2263,2263,Shako Flexi Pack Pvt Ltd,U51100GJ1992PTC017211,,0
879,2203,2203,Sanwaria Sweets Private Limited,U15433RJ2007PTC025493,,0
880,2433,2433,Subhasri Pigments Private Limited,U24110MH1988PTC045868,,0
881,2483,2483,Switzer Instrument Limited,U29219TN2007PLC062494,,0
882,2269,2269,Shankar Ramchandra Earthmovers Private Limited,U45102MH1994PTC081442,,0
883,2694,2694,Varsa Plastic Industries Private Limited,U25200MH2002PTC137777,,0
884,2436,2436,Sudarshan Saur Shakti Private Limited,U29307MH1995PTC091037,,0
885,2771,2771,Wfb Baird And Company India Private Limited,U51909DL2004PTC127903,,0
886,2768,2768,Welex Laboratories Private Limited,U24230MH1979PTC021411,,0
887,2480,2480,Swapna Printing Works Pvt Ltd,U22219WB1984PTC037939,,0
888,2786,2786,Wm India Technical And Consulting Services Private Limited,U74140DL2007FTC162542,,0
889,2259,2259,Sethi & Sethi Comfort Products Private Limited,U01100MP2010PTC023351,,0
890,2478,2478,Swadesh Business Solution Private Limited,U45500OR2015PTC019371,,0
891,2785,2785,Wiztrack Learning Private Limited,U72200DL2008PTC176439,72.0,0
892,2704,2704,Vega Industries Private Limited,,,0
893,2696,2696,Vector Management Consulting Private Limited.,U74140MH2006PTC164922,,0
894,2334,2334,Sirmaxo Chemicals Pvt Ltd,U24239MH2006PTC164733,,0
895,2779,2779,Wilson Pen Private Limited,U25209MH1949PTC007814,,0
896,2700,2700,Vee Gee Industrial Enterprises Private Limited,U51909DL2007PTC166647,,0
897,2781,2781,Wingify Software Private Limited,U72200DL2010PTC203248,,0
898,2455,2455,Sunlight Buildcon Private Limited,U45200DL2007PTC160714,,0
899,2223,2223,Saville Estates Private Limited,U70109MH2000PTC199552,,0
900,2112,2112,Robotronix Engineering Tech Private Limited,U72200MP2011PTC026171,,0
901,2462,2462,Superfil Products Private Limited,U24294TN1986PTC012682,,0
902,2456,2456,Sunny Housing India Private Limited,U99999MH1994PTC082090,,0
903,2240,2240,Scorpio Marine Management (India) Private Limited,U63011MH2009PTC189409,,0
904,2491,2491,Synpol Products Private Limited,U24299GJ1973PTC002440,,0
905,2797,2797,Xytel India Private Limited,U29299PN1991PTC016996,,0
906,2546,2546,Tenneco Automotive India Private Limited,U34300TZ1998PTC015231,,0
907,2402,2402,Sri Ranganathar Valves Private Limited,U29120TZ2008PTC014166,,0
908,2667,2667,Utkal Realtors Private Limited,U45200WB1992PTC057133,,0
909,2814,2814,Zen Pharma Private Limited,U24239MH1995PTC089178,,0
910,2665,2665,Usha Garments Manufacturing Company Private Limited,U18101MH1964PTC013015,,0
911,2531,2531,Teachforce Education & Training Private Limited,U92419TN2009PTC097844,,0
912,2532,2532,Techindia Infoway Private Limited,U30007TN1999PTC043297,,0
913,2533,2533,Technical Associates Limited,U31300UP1988PLC007884,,0
914,2167,2167,Sai Spacecon India Private Limited,U70102PN2011PTC139673,,0
915,2494,2494,System Level Solutions (India ) Private Limited,U72900GJ2001PTC048738,,0
916,2162,2162,Sahyadri Farmers Producer Company Limited,U01403MH2010PTC211392,,0
917,2538,2538,Techno Tarp And Polymers Private Limited,U19202MH2005PTC158127,,0
918,2159,2159,Sagitec Solution Pvt Limited,U72100PN2005PTC129600,,0
919,2721,2721,Vijaya Homes Private Limited,U70101WB2006PTC110714,,0
920,2539,2539,Tecna Weldcon India Private Limited,U29253MH2013PTC247882,,0
921,2295,2295,Shree Krishna Woollen Mills Private Limited,U74994MH1958PTC011038,,0
922,2294,2294,Shree Harivansh Securities Private Limited,U67120WB1994PTC064298,,0
923,2405,2405,Sri Sivajothi Spinning Mills Private Limited,U17111TZ1995PTC006702,,0
924,2714,2714,Viavi Solutions India Private Limited,U72100DL1996PTC079993,,0
925,2712,2712,Vertex Newton Projects Private Limited,U45300MH1971PTC015299,,0
926,2289,2289,Shore Auto-Rubber Exports Pvt Ltd,U25199PN2003PTC018550,,0
927,2288,2288,Shoft Shipyard Private Limited,U74210MH2001PTC130617,,0
928,2507,2507,Talisma Corporation Private Limited,U72200KA2000PTC026639,,0
929,2506,2506,Talento Technical Plant Services Private  Limited,,,0
930,2688,2688,Vanderlande Industries Software Private Limited,U72200PN2008PTC131929,,0
931,2803,2803,Yashodhan Hotels Private Limited.,U55101MH1972PTC015874,,0
932,2417,2417,Star Gold Private Limited,U36910MH2004PTC144661,,0
933,2418,2418,Star Health And Allied Insurance Company  Limited,,,0
934,2420,2420,Star Wire (India) Limited,U27109DL1963PLC117600,,0
935,2190,2190,Sangam Milk Producer Company Limited,U15122AP2013PTC088443,,0
936,2285,2285,Shiv Kumar Sushil Kumar Tea Enterprises Private Limited,U15491RJ2000PTC016644,,0
937,2194,2194,Sanjay Knit Private Limited,U17120PN1979PTC136332,,0
938,2429,2429,Strategic Marketing Solutions And Research Centre Private Limited,U74140WB2009PTC139148,,0
939,2784,2784,Wisdom Housing And Properties Private Limited,U45200TN2007PTC062315,,0
940,0,0,22 Feet Tribal Worldwide Private Limited,U74900KA2009PTC049244,,0
941,2108,2108,Rm Education Solutions India Private Limited,U72200KL2003PTC015931,,0
942,671,671,Duplex Dealers Private Limited,U52100UP2012PTC051553,,0
943,641,641,Diamond And Gem Development Corporation Ltd,U36900MH1988PLC045934,,0
944,645,645,Dimple Realtors Private Limited,U70100MH1998PTC112843,,0
945,646,646,Dinesh Engineers Private Limited,U31200MH2006PTC159570,,0
946,654,654,Dmt Consulting Private Limited,U74210WB1998PTC088061,74.0,0
947,655,655,Dolat Investments Limited,L67100DD1983PLC004760,,0
948,659,659,Doosan Bobcat India Private Limited,,,0
949,663,663,Drishti-Soft Solutions Private Limited,U72900DL2003PTC121680,,0
950,673,673,Dwarkesh Engineering Works Pvt Ltd,U27109WB1990PTC048770,,0
951,732,732,Emmbros Autocomp Limited,U34300HP1991PLC011005,29.0,0
952,679,679,Dynamic Prestress India Pvt Ltd,U29130MH1989PTC054130,,0
953,680,680,Dynamic Prestress Projects And Services Private Limited,U26933MH2004PTC144281,,0
954,684,684,E-Emphasys Infotech Private Limited,U72900MH2001PTC134025,,0
955,685,685,E-Emphasys Solutions Private Limited,U72300MH2012PTC235734,,0
956,699,699,Edelweiss Finance & Investments Limited,U67120AP1994PLC052372,66.0,0
957,701,701,Edelweiss Finvest Private Limited,,,0
958,702,702,Edelweiss Global Wealth Management Limited,U67100MH2007PLC174819,,0
959,640,640,Dhwaja Shares & Securities Private Limited,U67120MH2005PTC151191,,0
960,639,639,Dhwaja Commodity Services Private Limited,U74992MH2006PTC165290,,0
961,635,635,Dhoot Transmission Private Limited,U31300PN1998PTC131629,,0
962,630,630,Dharti Agro Chemicals Private Limited,U24210MH1997PTC105604,,0
963,557,557,Crowe Boda And Company Private Limited,U74999MH1956PTC009727,,0
964,561,561,Cu Inspections & Certifications India Private Limited,U74120MH2012PTC229343,,0
965,567,567,D & H Secheron Electrodes Pvt Ltd,,,0
966,580,580,Darshana Industries Private Limited,U31200PN1999PTC014045,,0
967,582,582,Datamatics Business Solutions Limited,,,0
968,584,584,Datta Projects Private Limited,U45201DN2008PTC000281,,0
969,593,593,Deccan Tobacco Exports Private Limited,U16001AP2005PTC048458,,0
970,605,605,Delphi Automotive Systems Private Limited,U74899DL1995PTC067296,,0
971,606,606,Delta Finochem Private Limited,U24100MH2000PTC123980,,0
972,608,608,Dentcare Dental Lab Private Limited,U33116KL2007PTC020687,,0
973,609,609,Desai Construction Private Limited,U45201MH1988PTC269690,,0
974,611,611,Designers Point (India) Private Limited,U74899DL1992PTC050152,,0
975,616,616,Devang Paper Mills Private Limited,U21000GJ2010PTC062670,,0
976,618,618,Devu Tools Private Limited,U29295MH1999PTC121489,,0
977,620,620,Dey S Medical (U P) Private Limited,U24232UP1970PTC003347,,0
978,707,707,Edicon Pneumatic Tool Company Private Limited,U29220MH2004PTC144373,,0
979,735,735,Emvantage Payments Private Limited,U74999DL2012PTC229617,,0
980,957,957,Guala Closures (India) Private Limited,U74950GA1994PTC001729,,0
981,895,895,Global Analytics India Private Limited,U72300TN2003FTC052240,,0
982,836,836,Frog Cellsat Limited,U51909DL2004PLC127530,,0
983,845,845,G-Cube Webwide Software Private Limited,U72200DL2000PTC221927,,0
984,852,852,Gabs Investments Private Limited,U99999MH1995PTC084335,,0
985,859,859,Game Plan Sports Private Limited,U25201WB2001PTC092853,,0
986,864,864,Gardenia Cosmocare Private Limited,U93020MH2008PTC179252,,0
987,880,880,Getty Images Media India Private Limited,U93090MH2011PTC214231,,0
988,892,892,Glassco Laboratory Equipments Private Limited,U51909HR2009PTC039648,,0
989,900,900,Globant India Private Limited,U72900PN2008PTC131460,,0
990,743,743,Enter 10 Television Private Limited,U51102MP1998PTC012813,,0
991,909,909,Gobind Glass And Industries Limited,U26109GJ1980PLC003648,,0
992,917,917,Goldwin Builders Private Limited,U45200TN2007PTC062383,,0
993,919,919,Good Leather Shoes Private Limited,U19201TN1994PTC028398,,0
994,923,923,Gopal Jewels Private Limited.,U74899DL2000PTC106479,,0
995,926,926,Gowthami Solvent Oils Limited,U15140AP1974PLC001699,,0
996,928,928,Goyal Vegoils Limited,U15142RJ2003PLC018825,,0
997,945,945,Greendot Health Foods Private Limited,U74899DL1986PTC025910,,0
998,832,832,Fosma Maritime Institute And Research Organisation,U74999MH1994GAP084133,,0
999,827,827,Formula Corporate Solutions India Private Limited,U74999DL2004PTC124193,,0
1000,813,813,Flamingo Transworld Private Limited,U63040GJ1996PTC030551,,0
1001,812,812,Flagship Realty Private Limited,U45200GJ2006PTC048001,,0
1002,747,747,Epson India Private Limited,U72900KA2000PTC027925,,0
1003,752,752,Erd Technologies Private Limited,U32200DL2013PTC249016,,0
1004,753,753,Erudite Eduventures Private Limited,U72900MH2002PTC138168,,0
1005,755,755,Escapade Resorts Pvt Ltd,U55102KL1991PTC006000,,0
1006,764,764,Eureka Stock & Share Broking Services Limited,U70109WB1992PLC055782,68.0,0
1007,771,771,Eversendai Frontiers Private Limited,U45400MH2014FTC256027,,0
1008,775,775,Exclusive Networks Sales India Private Limited,U72200TN2004PTC053722,,0
1009,776,776,Exfo Electro-Optical Engineering India Private Limited,U72900PN2006PTC129263,,0
1010,790,790,Fast Movers Logistics Private Limited,U63090DL2011PTC218011,,0
1011,791,791,Faurecia Emissions Control Technologies Technical Center India Private Limited,U72200PN2012PTC164615,,0
1012,799,799,Fem Constructions (India) Private Limited,U45200MH2007PTC170044,,0
1013,803,803,Ffv Services Private Limited,U74140DL2011PTC218945,,0
1014,807,807,Finecure Pharmaceuticals Limited,U24230GJ2005PLC045724,,0
1015,810,810,Fisher Biopharma Services (India) Private Limited,U73100GJ2006PTC047438,,0
1016,811,811,Fishfa Rubbers Limited,U25199GJ2000PLC038034,,0
1017,556,556,Crossroads Mills Private Limited,U15122UP2012PTC049176,,0
1018,555,555,Crosseas Capital Services Private Limited,U67120WB2005PTC101074,,0
1019,548,548,Credit Suisse Business Analytics (India)  Private Limited,,,0
1020,189,189,Aptara Learning Private Limited,U72300DL2008PTC181021,,0
1021,136,136,Ambernath Organics Private Limited,U24110MH1985PTC037162,,0
1022,137,137,Ambigai Consultancy Services (India) Private Limited,U74990TN2011PTC079576,,0
1023,168,168,Anil Agencies Private Limited,U51109DL2000PTC104739,,0
1024,170,170,Ankur Scientific Energy Technologies Pvt  Ltd,,,0
1025,175,175,Antique Finance Private Limited,U65990MH2005PTC156892,,0
1026,177,177,Anurag Electronics (Gujarat) Pvt Ltd,U32100MH1986PTC041736,,0
1027,187,187,Applied Research International Private Limited,U73100DL1998PTC097280,,0
1028,190,190,Aptara New Media Private Limited,U74900UP2010PTC041146,,0
1029,544,544,Crane Process Flow Technologies (India) Private Limited,U29120PN1990PTC056417,29.0,0
1030,194,194,Aquarius India Manufacturing & Sourcing Private Limited,U18109MH2013PTC250814,,0
1031,203,203,Armour Display Systems Private Limited,U74900TN2010PTC078047,,0
1032,209,209,Arsha Infradevelopers Private Limited,U45400UP2009PTC038233,,0
1033,226,226,Ashok Iron Works Private Limited,U27104KA1981PTC004487,,0
1034,230,230,Ashtech Toolings And Stampings Private Limited,U28939PN2009PTC133714,,0
1035,247,247,Atlanta Electricals Private Limited,U31110GJ1988PTC011648,,0
1036,259,259,Avant Garde Cleanroom & Engg. Solutions Private Limited,U74210DL2010PTC203613,,0
1037,133,133,Amazia Fashion Private Limited,U18104MH2014PTC259220,,0
1038,126,126,Alpine Polyrub Private Limited,U51312DL2002PTC115749,,0
1039,124,124,Alpha Plastomers Private Limited,U25209GJ1989PTC011890,,0
1040,122,122,Alp Nishikawa Company Private Limited,U25190DL1983PTC017070,,0
1041,22,22,Abhilash Chemicals And Pharmaceuticals Private Limited,U24294TN1994PTC026936,,0
1042,25,25,Abnaki Infrastructure Applications And Integrated Development Private Limited,U74210AS2008PTC008873,,0
1043,51,51,Aditya Birla Capital Limited,,,0
1044,62,62,Advanced Realty Private Limited,U45200MH2004PTC146729,,0
1045,63,63,Advanced Technical And Management Consultants Private Limited,U74140MH1975PTC018539,,0
1046,84,84,Agson Global Private Limited,U51909DL1997PTC087560,,0
1047,85,85,Ahinsha Chemicals Ltd,U24117AS1989PLC003243,,0
1048,88,88,Aig Data Services Private Limited,U72900KA2013FTC072059,,0
1049,89,89,Aikon Technologies Private Limited,U74899DL1995PTC073163,,0
1050,91,91,Aims Impex Private Limited,U51900MH1993PTC073334,,0
1051,98,98,Akashdeep International Private Limited,U74140MH1995PTC084537,,0
1052,99,99,Akg Finvest Ltd,U65999WB1995PLC067087,,0
1053,110,110,Align Components Private Limited,U34300MH1998PTC165234,,0
