,Unnamed: 0,Unnamed: 0.1,name,CIN,NIC,amount
346,2316,2316,Mercedes-Benz Research And Development India Private Limited,U73100KA1996PTC021375,,2983386
347,742,742,Cim Tools Private Limited,U29199KA1997PTC021886,,2965121
348,1299,1299,Genesis Burson -Marsteller Public Relations Private Limited,U74899DL2002PTC114637,,2959230
349,1776,1776,J. M. Huber India Private Limited,U24110MH1992PTC068071,,2945141
350,3973,3973,Virchow Laboratores Limited.,U24232TG1982PLC003368,,2936030
351,4047,4047,Wingify Software Private Limited,U72200DL2010PTC203248,,2920000
352,142,142,Allegis Services (India) Private Limited,U74140KA2005PTC035624,,2903481
353,1859,1859,Jyothimaan Beedi Company Private Limited,U16002TN2000PTC044869,,2900000
354,1483,1483,Hd Fire Protect Private Limited,U29270MH1997PTC107536,,2900000
355,995,995,Duroflex Private Limited,U36104KL1981PTC003447,,2900000
356,1188,1188,Finecure Pharmaceuticals Limited,U24230GJ2005PLC045724,,2887400
357,2325,2325,Metallizing Equipment Company Private Limited,U40100RJ1975PTC001631,,2851000
358,2117,2117,Liebherr Machine Tools India Private Limited,U02922KA2003PTC032082,,2850000
359,1459,1459,Halliburton Technology India Private Limited,U72900PN2006FTC129234,,2839459
360,1521,1521,Hewlett Packard (India) Software Operation Private Limited,U72200KA1988PTC009435,,2839171
361,1608,1608,I P Support Services (India) Pvt Ltd,U74210DL1967PTC016861,,2834206
362,1286,1286,Gbtl Limited,,,2830000
363,4014,4014,Watson Pharma Private Limited,U24230MH2005PTC156968,,2823914
364,28,28,Abco Advisory Services India Private Limited,U93000TN2008FTC069660,,2800000
365,845,845,Cyient Dlm Private Limited,,,2800000
366,3104,3104,S & P Feeds Private Limited,,,2800000
367,3455,3455,Sri Ranganathar Industries Private Limited,U29199TZ1997PTC008193,,2800000
368,483,483,Bhairavnath Sugar Works Limited,U15421PN2000PLC134301,,2800000
369,2416,2416,Moog India Technology Center Private Limited,U72200KA2010FTC052518,,2750000
370,2525,2525,Neccon Power & Infra Limited,U27109AS1984PLC002275,,2726224
371,2201,2201,Mahima Real Estate Private Limited,U70101RJ1996PTC011675,,2700000
372,2028,2028,Kothari Metals Ltd,U28113WB1977PLC031033,,2700000
373,280,280,Arisglobal Software Private Limited,U72200KA2004PTC033761,,2700000
374,3576,3576,Symrise Private Limited,U24294TN1990PTC020035,,2700000
375,3123,3123,Sage Publications India Private Limited,U74899DL1981PTC012121,,2698850
376,316,316,Ashoka Distillers And Chemicals Pvt Ltd,U24119HR1985PTC022672,,2663486
377,1701,1701,Industrial Metal Powders (India) Private Limited,U28920PN2006PTC128904,,2661120
378,844,844,Cygnet Infotech Private Limited,U72200GJ2000PTC038563,,2655830
379,389,389,B C Sen & Company Ltd,U27205WB1986PLC041069,,2650000
380,3416,3416,Sparsh Bio-Tech Private Limited,U24231GJ2001PTC039373,,2611111
381,2989,2989,Rasi Tex India Private Limited,U17111TN1996PTC056836,,2600000
382,2988,2988,Rasi Seeds Private Limited,U01112TZ1986PTC001864,,2600000
383,2011,2011,Knowledge Infrastructure Systems Private  Limited,,,2600000
384,703,703,Chem-Trend Chemicals Company Private Limited,U99999KA2001PTC041703,,2600000
385,726,726,Chiron Behring Vaccines Private Limited,U24230MH1997PTC111122,,2600000
386,1607,1607,I M Gears Private Limited,U35999TN1995PTC030820,,2600000
387,288,288,Armstrong World Industries (India) Private Limited,U28920MH1999PTC119104,,2599960
388,903,903,Delta Power Solutions India Private Limited,U32201UR2007FTC032864,,2577000
389,3794,3794,Ttp Technologies Private Limited,U31909KA1982PTC004963,,2552000
390,2424,2424,Motif India Infotech Private Limited,U72200GJ2000PTC037637,,2526009
391,1640,1640,Il&Fs; Rail Limited,,,2525684
392,833,833,Croda India Company Private Limited,U24100MH1995PTC117141,,2525000
393,2622,2622,Nxp India Private Limited,U72900KA2004PTC101034,,2525000
394,1371,1371,Goyal Proteins Limited,U24117RJ1999PLC015695,,2515060
395,1753,1753,Iqor India Services Private Limited,U74140DL2004PTC129563,,2514325
396,1538,1538,Himalaya Drug Company Private Limited,U24232KA1997PTC022261,,2510270
397,3959,3959,Vinayak Jewels (India) Private Limited,U36911RJ2008PTC027839,,2510000
398,1387,1387,Great Software Laboratory Private Limited,U29100PN2003PTC018277,,2506000
399,869,869,Dar Al-Handasah Consultants (Shair & Partners) India Private Limited,U74200PN2007FTC130464,,2505300
400,2792,2792,Pn Memorial Neuro Centre & Research Institute Limited,U85110WB2000PLC091118,,2502198
401,2260,2260,Marquis Technologies Private Limited,U74999MH2008PTC184709,,2500000
402,2059,2059,Kusalava International Limited,U34300AP1992PLC014152,,2500000
403,2537,2537,Nerul Impex Private Limited,U51100PN1999PTC133269,,2500000
404,3389,3389,Solaris Speciality Chemicals Private Limited,U24100MH1996PTC101034,,2500000
405,1956,1956,Kc Maritime (India) Limited,U63032MH1997PLC109979,63.0,2500000
406,723,723,Chintamani Estates Pvt Ltd,U70100MH1981PTC024425,,2500000
407,3478,3478,Star Cement Limited,,,2500000
408,3670,3670,Temenos India Private Limited,U30006TN1995PTC032883,,2500000
409,2828,2828,Prama Hikvision India Private Limited,U74990MH2009PTC190094,,2500000
410,127,127,Akshar Impex Private Limited,U51100MH2006PTC200588,,2500000
411,3353,3353,Siva Swati Textile Private Limited,U17300AP2005PTC045340,,2500000
412,1367,1367,Govik Electricals Private Limited,U32109MH1990PTC056660,,2500000
413,837,837,Cs Shares And Stocks Private Limited,U67120TG2000PTC034419,,2500000
414,2789,2789,Plansee India High Performance Materials Private Limited,U27201KA1991PTC011566,,2500000
415,3537,3537,Sunidhi Securities & Finance Limited,U67190MH1985PLC037326,66.0,2500000
416,1970,1970,Keshav Power Limited,U40105DL2004PLC181613,40.0,2500000
417,2467,2467,Mystique Realty Private Limited,U70100MH2006PTC159006,,2500000
418,1224,1224,Fortune Marketing Private Limited,U74899DL1994PTC061991,,2500000
419,824,824,Credit Suisse Business Analytics (India)  Private Limited,,,2500000
420,237,237,Anurag Electronics (Gujarat) Pvt Ltd,U32100MH1986PTC041736,,2499870
421,1905,1905,Kalyani Carpenter Special Steels Private  Limited,,,2478000
422,3816,3816,Ubs Securities India Private Limited,U67120MH1996PTC097299,66.0,2475000
423,3511,3511,Sudarshan Saur Shakti Private Limited,U29307MH1995PTC091037,,2472000
424,642,642,Capital One Services (India) Private Limited,U74120KA2004PTC033848,,2460000
425,1262,1262,Gallagher Operations Support Services Private Limited,U72900PN2006PTC128475,,2460000
426,2928,2928,Radhamani Textiles Private Limited,U17120WB2008PTC122043,,2412500
427,2519,2519,Nayak Infrastructure Private Limited,U74210AS2007PTC008539,,2410400
428,1248,1248,G V G Paper Mills Private Limited,U02101TZ1985PTC006888,,2400000
429,4069,4069,Yashoda Hospital And Research Centre Limited,U73100DL1988PLC032164,,2400000
430,3781,3781,Triumph International (India) Private Limited,U18101TN2002PTC048626,,2400000
431,1172,1172,Fena Private Limited,U74899DL1986PTC025829,,2400000
432,549,549,Blow Packaging (India) Private Limited,U35999TN1992PTC023546,,2400000
433,239,239,Anvil Fintrade Private Limited,U67120MH1999PTC119170,,2400000
434,1868,1868,K G Information Systems Private Limited,U72200TZ1994PTC005317,,2400000
435,117,117,Airwatch Technologies India Private Limited,U72200KA2010PTC056367,,2400000
436,3820,3820,Udhay-Vj Realty Private Limited,U04520GJ2005PTC072046,,2340000
437,2344,2344,Micro Plastics Private Limited,U19201KA1994PTC015731,,2335000
438,3875,3875,Vahanvati Consultants Private Limited,U74140MH1989PTC050934,74.0,2330000
439,3139,3139,Saj Food Products Private Limited,U15315WB2000PTC092589,,2325000
440,565,565,Bobst India Private Limited,U51909MH1995PTC091771,,2312000
441,116,116,Airvana Networks India Private Limited,U72200KA2004FTC034129,,2300000
442,2643,2643,Om Freight Forwarders Private Limited,U63011MH1995PTC089620,,2300000
443,3453,3453,Sri Narasu'S Coffee Company Private Limi Ted,,,2300000
444,2264,2264,Marubeni India Private Limited,U74899DL1996PTC079036,74.0,2300000
445,3786,3786,Tropical Agro System (India) Private Limited,U24210TN1969PTC005774,,2300000
446,3801,3801,Turbo Bearings Private Limited,U29120GJ1988PTC010777,,2300000
447,619,619,C&S; Electric Limited,,,2300000
448,2825,2825,Prakash Asphaltings And Toll Highways (India) Limited,U45203MP1996PLC011034,,2300000
449,1256,1256,Gagan Ferrotech Limited,U51109WB1993PLC058238,51.0,2291000
450,312,312,Ashish Life Science Private Limited,U24100MH1992PTC064810,,2283882
451,3001,3001,Rbs Financial Services (India) Private Limited,U67120MH1997PTC112574,,2266100
452,388,388,B & A Limited,,,2250817
453,2640,2640,Ohm Stock Broker Private Limited,U51900MH1999PTC117927,,2250000
454,3562,3562,Svitzer Hazira Private Limited,U63032MH2004PTC144995,,2236768
455,151,151,Alpha Design Technologies Private Limited,U74140KA2003PTC032191,,2225000
456,3398,3398,Sonus Networks India Private Limited,U72200KA2004PTC033788,,2214500
457,2534,2534,Nelson Global Products India Private Limited,U29112PN1999PTC013401,,2211000
458,382,382,Axis Electrical Components (India) Private Limited,U31200MH1997PTC108174,,2207099
459,596,596,Brindco Sales Private Limited,U52110DL1984PTC018032,,2201500
460,1195,1195,Fis Solutions (India) Private Limited,,,2201070
461,161,161,Amar Prakaash Developerss Private Limited,U70102TN2008PTC066406,,2200000
462,356,356,Aum Advertising And Media Private Limited,U74300MH2006PTC160578,,2200000
463,3942,3942,Vibrant Academy (India) Private Limited,U80301RJ2009PTC028544,,2200000
464,212,212,Anish Infracon India Private Limited,U45200GJ2010PTC063391,,2200000
465,2299,2299,Medi Plus (India) Limited,U74899DL1994PLC063407,,2200000
466,221,221,Annai Infra Developers Private Limited,U40109TZ2008PTC014869,,2200000
467,2227,2227,Manchukonda Prakasham Industries India Private Limited,U45201TG2008PTC062299,,2200000
468,1194,1194,Fis Payment Solutions & Services India Private Limited,U72200DL2005PTC134488,,2181618
469,1186,1186,Finav Gems & Securities Private Limited,U67120MH2001PTC132673,66.0,2175000
470,1713,1713,Informatica Business Solutions Private Limited,U72200KA2003PTC031642,,2160000
471,3947,3947,Vihaan Direct Selling (India) Private Limited,U52399KA2011PTC060730,,2157000
472,4094,4094,Zs Associates India Private Limited,U72200PN2004FTC020841,,2140301
473,2464,2464,Mysore Intercontinental Hotels Private Limited,U55101KA1979PTC003515,,2126623
474,599,599,Brocade Communications Systems Private Limited,U72200KA2004PTC033931,,2120810
475,1124,1124,Etouch Systems (India) Private Limited,U72900MH2008PTC178764,,2118601
476,548,548,Bloom Energy (India) Private Limited,U74999KA2004PTC049952,,2118000
477,1409,1409,Gsn Games India Private Limited,U51109KA2008PTC082633,,2112678
478,1363,1363,Goodluck India Limited,,,2108000
479,1296,1296,Gem Hospital And Research Centre Private Limited,U85110TZ2000PTC009434,,2100000
480,2273,2273,Matrix Cellular (International) Services  Limited,,,2100000
481,275,275,Aries Colorchem Private Limited,U24100GJ2009PTC056815,,2100000
482,2076,2076,Lakhani Footwear Private Limited,U19201HR1982PTC014485,,2100000
483,1742,1742,Interra Systems (India) Private Limited,U72900DL2000PTC104326,,2100000
484,3355,3355,Sj Contracts Private Limited,U45200PN2008PTC132056,,2100000
485,3447,3447,Sri Gopikrishna Infrastructure Private Limited,U45400TG2007PTC055693,,2100000
486,295,295,Artpalace Export Private Limited,U74900UP2008PTC034467,,2092730
487,3078,3078,Rotex Manufacturers And Engineers Private Limited,U15008MH1971PTC015008,,2075000
488,3663,3663,Tecnotree Convergence Private Limited,U74899KA1995PTC076806,,2060014
489,3369,3369,Smart Cube India Private Limited,U33119DL1999PTC099268,,2060000
490,2672,2672,Osc Services Private Limited,U52392HR2006PTC038407,,2057314
491,864,864,Dalmia Cement East Limited,U45209DL2008PLC175321,45.0,2053464
492,2144,2144,Luna Chemical Industries Private Limited,U24299DL1997PTC090232,,2036693
493,2149,2149,M K Agrotech Private Limited,U01514KA1995PTC018144,,2035000
494,1879,1879,K Steamship Agencies Private Limited,,,2022678
495,301,301,Arvindbhai Bechardas Jewellers Private Limited,U36911GJ2007PTC050113,,2022300
496,1804,1804,Jasani India Private Limited,,,2022000
497,691,691,Chaithanya Projects Private Limited,U45209KA2000PTC026241,,2003962
498,3937,3937,Vf Brands India Private Limited,U17110KA2006PTC067548,,2000584
499,270,270,Arcum Engineering Pvt Ltd,U51505WB1987PTC043521,,2000000
500,2690,2690,P F I L Securities Limited,U74899DL1995PLC068811,,2000000
501,3586,3586,Synpol Products Private Limited,U24299GJ1973PTC002440,,2000000
502,1529,1529,High Grade Industries (India) Private Limited,U24110MH2000PTC128609,,2000000
503,150,150,Alp Nishikawa Company Private Limited,U25190DL1983PTC017070,,2000000
504,1598,1598,Humboldt Wedag India Private Limited,U29253DL1976PTC216812,,2000000
505,2387,2387,Mitutoyo South Asia Private Limited,U29299DL1996PTC081425,,2000000
506,2276,2276,Matrix India Entertainment Consultants Private Limited,,,2000000
507,2958,2958,Rajkamal Builders Infrastructure Private  Limited,,,2000000
508,1575,1575,Honavar Electrodes Private Limited,U31909MH1992PTC066971,,2000000
509,1123,1123,Etisalat Software Solutions Private Limited,U72200KA2007PTC042080,,2000000
510,2075,2075,Lakhani Dyestuffs Private Limited,U24114MH1994PTC079809,,2000000
511,2981,2981,Ranger Apparel Export Private Limited,U01810KA1996PTC020584,,2000000
512,594,594,Brindavan Agro Industries Private Limited Trs From Up To Delhi,U15541DL2002PTC116601,,2000000
513,2098,2098,Latent View Analytics Private Limited,U72300TN2006PTC058481,,2000000
514,1552,1552,Hindustan Platinum Private Limited,U74999MH1961PTC012143,,2000000
515,1235,1235,Freudenberg Performance Materials India Private Limited,U29197TN1998PTC078651,,2000000
516,1779,1779,J. Ray Mcdermott Engineering Services Private Limited,U72200TN2006FTC059871,,2000000
517,1490,1490,Health & Glow Retailing Private Limited,L15419GJ1989PLC012041,,1999000
518,365,365,Autonomy Software Asia Private Limited,U72200KA2000PTC026561,,1995841
519,3188,3188,Sarin Technologies India Private Limited,U74210MH2004PTC145225,,1994430
520,2582,2582,Nomura Financial Advisory And Securities  (India) Private Limited,,,1987259
521,3941,3941,Vibhor Vaibhav Infrahome Private Limited,U70101DL2007PTC170268,,1980000
522,2390,2390,Ml Infoway Projects Private Limited,U17230AP1982PTC003480,,1975000
523,330,330,Aska Equipments Limited (Transfered From  Maharashtra),U29222DL1989PLC148198,,1971000
524,3290,3290,Shoft Shipyard Private Limited,U74210MH2001PTC130617,,1971000
525,200,200,Analog Devices India Private Limited,U85110KA1994PTC016680,,1952855
526,1238,1238,Frost International Limited,U05001MH1995PLC243081,5.0,1950000
527,1777,1777,J. P. Morgan Advisors India Private Limited,U67190MH1996FTC100606,,1950000
528,293,293,Arthanari Loom Centre Textile Private Limited,U18101TZ1991PTC003485,,1950000
529,3046,3046,Rishi Kiran Logistics Private Limited,U61100GJ1995PTC027875,,1947476
530,1875,1875,K Patel Chemo-Pharma Private Limited,U24299GJ1974PTC002632,,1947400
531,1112,1112,Erudite Eduventures Private Limited,U72900MH2002PTC138168,,1925000
532,938,938,Digboi Carbon Private Limited,U23109AS2004PTC007590,,1923645
533,2317,2317,Merchant Shipping Services Private Limited,U61000MH1996PTC104246,,1919000
534,2322,2322,Messe Frankfurt Trade Fairs India Private Limited,U74999MH1998PTC114141,,1915000
535,1537,1537,Himadri Speciality Chemical Limited,,,1915000
536,978,978,Dr I T M Limited,U67120CH1999PLC022651,,1900000
537,1473,1473,Harsh Constructions Private Limited,U45200MH2009PTC190807,,1900000
538,1406,1406,Grt Hotels And Resorts Private Limited,U52599TN1990PTC019909,,1900000
539,3434,3434,Sree Annapoorna Sree Gowrishankar Hotels  Private Limited,,,1900000
540,3298,3298,Shree Pushkar Chemicals & Fertilisers Limited,L24100MH1993PLC071376,,1900000
541,2876,2876,Prometric Testing Private Limited Tfr. From Delhi To Haryana,U74899HR1997PTC036038,,1897204
542,2334,2334,Metro Global Business Services Private Limited,U74900PN2011PTC138620,,1895976
543,3155,3155,Samsara Shipping Private Limited,U61100MH1996PTC098936,,1872405
544,203,203,Anand Cy Myutec Automotive Private Limited,,,1860000
545,911,911,Dev Priya Products Private Limited,U74899DL1993PTC054397,,1856977
546,397,397,Baazar Retail Limited,U51311WB1998PLC087828,,1850000
547,612,612,Bunge India Private Limited,U15421MH1958PTC174267,,1843836
548,2813,2813,Powerband Industries Private Limited,U24110DD2011PTC004695,,1827440
549,989,989,Dte Exports Pvt Ltd,U16001AP1994PTC017972,,1823436
550,1631,1631,Igus (India) Private Limited,U29130KA2000PTC036289,,1820263
551,1951,1951,Kay Jay Forgings Private Limited,U74899DL1983PTC029298,,1815316
552,2833,2833,Prashant Castech Private Limited,U27310GJ2009PTC056501,,1812000
553,1185,1185,Finar Limited,U24231GJ1998PLC034615,,1808000
554,351,351,Atrenta (India) Private Limited,U23201DL2001PTC110958,,1807680
555,3196,3196,Sarveshwar Foods Limited,U15312JK2004PLC002444,,1800000
556,2068,2068,L&T-; Mhps Boilers Private Limited,,,1800000
557,7,7,A L M Industries Limited,U19111DL1996PLC129067,,1800000
558,3656,3656,Techindia Infoway Private Limited,U30007TN1999PTC043297,,1800000
559,404,404,Badve Autocomps Private Limited,U29290MH1997PTC109848,,1800000
560,348,348,Athenahealth Technology Private Limited,U72200TN2005PTC057276,,1800000
561,2263,2263,Martin Spinning Mills And Agencies Private Limited,U17111TZ2008PTC014905,,1800000
562,1148,1148,Eye Foundation Limited,U03311TZ1997PLC011249,,1800000
563,3904,3904,Vast Integrated Services Limited,U74999MH2001PLC243957,,1800000
564,4064,4064,Yamazaki Mazak India Private Limited,U29299PN2008FTC131662,,1794400
565,2345,2345,Microchip Technology (India) Private Limited,U72200KA2000PTC026229,,1788492
566,390,390,B K Roy Pvt Ltd,U51909WB1955PTC022135,,1785000
567,1579,1579,Honeywell Electrical Devices And Systems  India Limited,,,1782000
568,152,152,Alpha Plastomers Private Limited,U25209GJ1989PTC011890,,1760000
569,2719,2719,Paragon Property Enterprises Private Limited,U17120MH1969PTC014383,,1750000
570,3109,3109,S S A International Ltd,U15122DL1995PLC068186,,1740460
571,2421,2421,Morgan Stanley Solutions India Private Limited,U72200MH2003PTC143386,,1740000
572,3444,3444,Sri Devi Tool Engineers Private Limited,U74999MH1973PTC016806,,1737069
573,650,650,Carclo Technical Plastics Private Limited,U31409KA2007PTC042481,,1736755
574,3592,3592,T P Roy Chowdhury & Co Private Limited,U51109WB1956PTC023162,,1730000
575,2070,2070,L-3 Communications India Private Limited,U31909KA1999PTC025302,,1725000
576,852,852,D. Navinchandra Gems Private Limited,U52393MH2000PTC129994,,1712300
577,1049,1049,Electralloy Special Steel Castings Private Limited,U27101TN1979PTC008034,,1709000
578,3733,3733,Tipsons Financial Services Private Limited,U65910GJ1993PTC019909,,1701293
579,1721,1721,Innovative Textiles Limited,U74899DL1993PLC055266,,1700000
580,4031,4031,West Bengal Medical Services Corporation  Limited,,,1700000
581,15,15,Aaiswarya Dyeing Mills Private Limited,U17119GJ1993PTC020372,,1700000
582,1316,1316,Ghaziabad Precision Products Private Limited,U74899DL1988PTC033153,,1683000
583,1535,1535,Himachal Pradesh Cricket Association,U92411HP2005NPL031707,,1682424
584,3124,3124,Sagitec Solution Pvt Limited,U72100PN2005PTC129600,,1680000
585,3249,3249,Sfp Sons (India) Private Limited,U24246TN2004PTC053500,,1678000
586,1653,1653,Indapur Dairy And Milk Products Limited,U15204PN2001PLC016485,,1674211
587,1411,1411,Gt Nexus Software Private Limited,U72200KA2005PTC035451,,1666554
588,3857,3857,Usha Garments Manufacturing Company Private Limited,U18101MH1964PTC013015,,1662000
589,2778,2778,Pil Mumbai Private Limited,U63090MH2003PTC143541,,1655000
590,264,264,Aquarelle India Private Limited,U17299KA2007PTC062492,,1650000
591,3514,3514,Sudhakar Pvc Products Private Limited,U25119TG2010PTC066625,,1650000
592,2802,2802,Polyhydron Private Limited,U29120KA1989PTC010171,,1648200
593,4057,4057,Worldwide Safety Private Limited,U72200WB2000PTC091406,,1641500
594,3680,3680,Textile Sourcing And Services Private Limited,U74140KA1998PTC023976,,1631976
595,4096,4096,Zydus Healthcare Limited,,,1629000
596,2022,2022,Koppern Maco Services Private Limited,U32109WB1997PTC085878,,1625000
597,2369,2369,Minera Steel & Power Private Limited,U27101KA2006PTC038481,27.0,1613614
598,3902,3902,Varun Motors Private Limited,U34100AP1993PTC016615,,1601242
599,2885,2885,Psp Projects Limited,U45201GJ2008PLC054868,,1600000
600,1972,1972,Keyaram Developers & Hotels Private Limited,U55101TN1975PTC006899,,1600000
601,3382,3382,Sodium Metal Pvt Ltd,U24231GJ1970PTC001715,,1600000
602,2878,2878,Property Ventures (India) Private Limited,U45200RJ2000PTC034234,,1600000
603,2997,2997,Ravi Infrabuild Projects Private Limited,U45201RJ2009PTC028378,,1600000
604,3171,3171,Sankei Giken India Private Limited,U34300HR2003PTC035170,29.0,1600000
605,27,27,Abci Infrastructures Private Limited,U45202WB1993PTC058047,,1600000
606,1567,1567,Hle Engineers Private Limited,U29100GJ1980PTC003739,,1600000
607,1924,1924,Kapil Chits (Hyderabad) Private Limited,U65992TG2008PTC060803,,1600000
608,3475,3475,Standard Radiators Private Limited,U34201GJ1965PTC001320,,1588000
609,1335,1335,Globant India Private Limited,U72900PN2008PTC131460,,1581096
610,2060,2060,Kushal Tradelink Limited,L51909GJ2000PLC037472,,1578000
611,2147,2147,M & B Engineering Limited,,,1575000
612,3157,3157,Samsung R&D; Institute India - Bangalore Private Limited,U72200KA2004PTC035309,,1565000
613,2199,2199,Mahidhara Chemicals Private Limited,U24110TG1979PTC002421,,1558000
614,311,311,Ashish Infracon Private Limited,U45200GJ2010PTC062372,,1550000
615,881,881,Deccan Jewellers Private Limited,U51398AP2005PTC045353,,1549000
616,2628,2628,Oasis Shipping Private Limited,U63090MH2002PTC137797,,1537000
617,505,505,Bhaskar Prakashan Pvt Ltd,U22212MP1985PTC002911,,1535707
618,3461,3461,Srijan Realty Private Limited,U51909WB1996PTC078214,,1507850
619,1566,1566,Hitesh Plastics Private Limited,U25209MH1989PTC050912,,1500000
620,1744,1744,Intervet India Private Limited,U52311MH1996PTC099536,,1500000
621,157,157,Amadeus Software Labs India Private Limited,U72200KA2012FTC062617,,1500000
622,1823,1823,Jinabakul Forge Private Limited,U29222KA1981PTC004417,,1500000
623,1817,1817,Jehan Numa Palace Hotel Pvt Ltd,U55101MP1972PTC001137,,1500000
624,3011,3011,Regal Vacation Concepts Private Limited,U55101GA2000PTC002931,,1500000
625,3325,3325,Shro Systems Private Limited,U72200PN2000PTC014446,,1500000
626,1333,1333,Global Information Systems Technology Private Limited,U74899DL1990PTC040480,,1500000
627,689,689,Cg Marketing Private Limited,U51909PN1999PTC013651,,1500000
628,350,350,Atmaja Developers Private Limited,U45209PN2007PTC130923,,1500000
629,2902,2902,Quality Systems India Healthcare Private Limited,U85100KA2011FTC056781,,1500000
630,318,318,Asia (Chennai) Engineering Company Private Limited,U45200TN2007PTC064058,,1500000
631,804,804,Concentrix Services India Private Limited,,,1500000
632,1090,1090,Endemol India Private Limited,U92100MH2006PTC158644,,1500000
633,3312,3312,Shri Tradco India Private Limited,U52110MH2006PTC160800,,1500000
634,830,830,Crimson Interactive Private Limited,U64200MH2005PTC157563,,1500000
635,1291,1291,Ge Power India Limited,,,1500000
636,3729,3729,Til Healthcare Private Limited,U24231TN1991PTC020206,,1500000
637,444,444,Basant Projects Limited,U74899DL1996PLC078373,,1500000
638,1374,1374,Grace Davison Chemicals India Private Limited,U24118MH1995PTC085349,,1500000
639,2922,2922,R1 Rcm Global Private Limited,,,1492450
640,3767,3767,Travancore Rubber And Tea Co Ltd,U15491KL1944PLC001201,,1490186
641,2269,2269,Mastana Foods Private Limited,U15319DL1999PTC098638,,1489921
642,2335,2335,Metro Medical Services Limited,U24232DL1988PLC184955,,1484807
643,1313,1313,Gestamp Automotive India Private Limited,U28990PN2008FTC132030,,1482534
644,1161,1161,Fast Movers Logistics Private Limited,U63090DL2011PTC218011,,1480000
645,2297,2297,Medhaj Techno Concept Private Limited,U14292UP2007PTC033550,,1477000
646,823,823,Credit Pointe Services Private Limited,U65929PN2005PTC021646,,1468916
647,2066,2066,L S R Speciality Oils Private Limited,U15140MH1992PTC066603,,1465000
648,1969,1969,Kesari Tours Private Limited,U63040MH1995PTC084356,,1460000
649,616,616,C L Gupta Exports Limited,U74999DL2004PLC125090,74.0,1459256
650,3288,3288,Shivshakti Agro ( India ) Limited,U01210BR1990PLC003796,,1450000
651,369,369,Avakash Properties Private Limited,,,1450000
652,924,924,Dhariyal Polymers Pvt Ltd,U17119GJ1994PTC022398,,1430690
653,2889,2889,Pubmatic India Private Limited,U93090PN2006PTC155503,,1428200
654,1966,1966,Kennametal Shared Services Private Limited,U64202KA2005PTC035759,,1420000
655,3184,3184,Sarat Chatterjee & Co (Visakhapatnam) Pvt Ltd,U25202WB1975PTC029962,,1413058
656,281,281,Arista Networks India Private Limited,U72200KA2010PTC054455,,1403251
657,2109,2109,Legris India Private Limited,U74899HR2001PTC048721,,1400000
658,2391,2391,Mmc Infotech Services Private Limited,U72300TN1995PTC031589,,1400000
659,2750,2750,Payal Properties Private Limited,U45201GJ1991PTC016318,,1400000
660,2615,2615,Nutron Pharmaceuticals Private Limited,U24230MH1990PTC058515,,1400000
661,2183,2183,Mahalakshmi Infraprojects Limited,U45203PN2000PLC015630,45.0,1400000
662,3350,3350,Sirmaxo Chemicals Pvt Ltd,U24239MH2006PTC164733,,1400000
663,560,560,Bnp Paribas Global Securities Operations  Private Limited,,,1400000
664,1043,1043,Elan Pharma (India) Private Limited,U24230MH1997PTC108497,,1400000
665,3884,3884,Valmet Automation Private Limited,U74210MH1999PTC122061,,1396800
666,510,510,Bhimji Velji Sorathia Construction Private Limited,U45203GJ2013PTC075200,,1388315
667,2259,2259,Marks And Spencer (India) Private Limited,U51909HR2005PTC058682,,1386158
668,1121,1121,Essen Multipack Limited,U25209GJ1994PLC022139,,1383805
669,2657,2657,Open Text Technologies India Private Limited,U72200TG2005PTC045191,,1379391
670,1463,1463,Hapag-Lloyd Global Services Private Limited,U35111MH2003PTC140166,,1375000
671,803,803,Conax Access Systems Private Limited,U51395UP2003PTC063837,,1373310
672,3695,3695,The Jorehaut Tea Limited,U01132AS1999PLC005928,,1365200
673,2394,2394,Mobile2Win India Private Limited,U51395MH2003PTC142173,51.0,1360000
674,2656,2656,Open Solutions Software Services Private Limited,U72200DL2005PTC170412,,1358550
675,3989,3989,Vizag Hospital And Cancer Research Centre Pvt Ltd,U85110AP1986PTC006235,,1356310
676,2405,2405,Mol Information Processing Services (India) Private Limited,U72900MH2004PTC148790,,1353639
677,1788,1788,Jagson Colorchem Limited,U24231GJ1996PLC030010,,1353100
678,1883,1883,K.S. Overseas Private Limited,U15122HR2013PTC048824,,1350000
679,1630,1630,Igopl Offshore Private Limited,U11101MH2008PTC183100,,1350000
680,1187,1187,Fine Components And Tools Private Limited,U28920KA1997PTC022731,,1350000
681,1651,1651,Ind Aust Maritime Private Limited,U29299MH1995PTC094371,,1350000
682,3841,3841,Unison Pharmaceuticals Private Limited,U24232GJ2001PTC079092,,1348526
683,1412,1412,Gt Us Shared Services Center India Private Limited,U74999KA2012FTC065099,,1340410
684,999,999,Dynafusion Technologies Private Limited,U72200KA2009PTC051091,,1340000
685,1091,1091,Endress + Hauser Flowtec (India) Private  Limited,,,1332976
686,3293,3293,Shree Agencies P. Ltd. (Transfrom From Culcutta To Rajasthan,U28992RJ1998PTC014834,,1330934
687,3415,3415,Spark Capital Advisors (India) Private Limited,U67190TN1998PTC039818,66.0,1330000
688,32,32,Abhijit Realtors & Infraventures Private Limited,U45208MH2007PTC174132,,1327750
689,1240,1240,Fundermax India Private Limited,U36998KA2007PTC059958,,1325636
